sn2_93087_340bp,10,85.585,85.585
sn2_30567_231bp,10,86.078,86.078
sn2_64008_280bp,10,86.078,86.078
sn2_117106_191bp,10,86.078,86.078
sn2_88690_199bp,10,86.078,86.078
sn2_41679_212bp,10,86.570,86.570
sn2_34794_156bp,10,86.570,86.570
sn2_14789_249bp,10,86.570,86.570
sn2_31975_245bp,10,86.570,86.570
sn2_60347_184bp,10,86.816,86.816
sn2_66865_241bp,10,87.307,87.307
sn2_103658_314bp,10,87.307,87.307
sn2_86655_297bp,10,87.553,87.553
sn2_21059_186bp,10,87.553,87.553
sn2_114391_231bp,10,87.799,87.799
sn2_29037_191bp,10,88.044,88.044
sn2_23441_232bp,10,88.044,88.044
sn2_62636_241bp,10,88.044,88.044
sn2_40927_220bp,10,88.044,88.044
sn2_88777_219bp,10,88.044,88.044
sn2_41412_169bp,10,88.290,88.290
sn2_37082_166bp,10,88.290,88.290
sn2_52776_143bp,10,88.290,88.290
sn2_31912_272bp,10,88.290,88.290
sn2_48378_296bp,10,88.783,88.783
sn2_77602_299bp,10,89.028,89.028
sn2_49982_297bp,10,89.274,89.274
sn2_82164_296bp,10,89.274,89.274
sn2_72358_296bp,10,90.015,90.015
sn2_20929_246bp,10,90.506,90.506
sn2_61031_163bp,10,90.506,90.506
sn2_159595_294bp,10,90.999,90.999
sn2_27056_159bp,10,91.245,91.245
sn2_83255_288bp,10,92.229,92.229
sn2_79177_300bp,10,91.490,91.490
sn2_20672_158bp,10,91.490,91.490
sn2_44274_358bp,10,91.736,91.736
sn2_46094_142bp,10,92.966,92.966
sn2_118820_221bp,10,91.736,91.736
sn2_20493_265bp,10,91.736,91.736
sn2_103771_142bp,10,92.229,92.229
sn2_27253_142bp,10,92.229,92.229
sn2_71545_142bp,10,92.229,92.229
sn2_104551_233bp,10,92.229,92.229
sn2_34914_254bp,10,92.474,92.474
sn2_65732_357bp,10,92.474,92.474
sn2_64853_302bp,10,92.474,92.474
sn2_63017_161bp,10,92.474,92.474
sn2_78950_297bp,10,92.474,92.474
sn2_48553_179bp,10,92.474,92.474
sn2_62867_142bp,10,92.474,92.474
sn2_126537_304bp,10,92.474,92.474
sn2_43732_142bp,10,92.474,92.474
sn2_34979_180bp,10,92.474,92.474
sn2_111295_187bp,10,93.211,93.211
sn2_62951_230bp,10,93.952,93.952
sn2_61969_298bp,10,93.952,93.952
sn2_78182_249bp,10,93.952,93.952
sn2_32381_142bp,10,94.198,94.198
sn2_63698_268bp,10,94.198,94.198
sn2_24614_297bp,10,94.198,94.198
sn2_115019_308bp,10,94.198,94.198
sn2_87325_165bp,10,94.198,94.198
sn2_72040_265bp,10,94.198,94.198
sn2_42692_312bp,10,94.939,94.939
sn2_158097_295bp,10,94.939,94.939
sn2_31562_155bp,10,94.939,94.939
sn2_95957_142bp,10,94.939,94.939
sn2_119031_245bp,10,94.939,94.939
sn2_5120_143bp,10,94.939,94.939
sn2_38103_222bp,10,94.939,94.939
sn2_26052_302bp,10,94.939,94.939
sn2_5833_261bp,10,94.939,94.939
sn2_20443_250bp,10,94.939,94.939
sn2_140200_295bp,10,94.939,94.939
sn2_112699_221bp,10,95.431,95.431
sn2_62938_142bp,10,95.924,95.924
sn2_124934_239bp,10,96.169,96.169
sn2_65018_165bp,10,96.415,96.415
sn2_17284_143bp,10,96.661,96.661
sn2_35981_187bp,10,96.661,96.661
sn2_125671_239bp,10,96.661,96.661
sn2_96664_307bp,10,96.661,96.661
sn2_94300_142bp,10,96.661,96.661
sn2_51607_166bp,10,97.153,97.153
sn2_41072_190bp,10,97.153,97.153
sn2_66244_142bp,10,97.153,97.153
sn2_22414_200bp,10,97.153,97.153
sn2_27264_265bp,10,97.153,97.153
sn2_93883_233bp,10,97.399,97.399
sn2_12619_201bp,10,97.399,97.399
sn2_89335_143bp,10,97.399,97.399
sn2_35568_176bp,10,97.399,97.399
sn2_57949_165bp,10,97.645,97.645
sn2_86098_233bp,10,97.645,97.645
